institution_id,founder_id,amount,basis,certainty,attribution_method,source_document_kind,source_recipient_name,match_method,source_url,note
school:65993225,founder:00063941,6400000,budgeted,observed,recipient_reported_founder_budget,approved_school_budget,"Základní škola, Praha 10, U Roháčových kasáren 1381/19, příspěvková organizace",normalized_exact,https://praha10.cz/wp-content/uploads/2025/12/Rozpocet-prisp.-organizaci-odboru-skolstvi-na-rok-2024-a-vyhledy-2025-2026-zverejneno-21.12.2023-dopl.-Bajkal.-II.xlsx,Městská část Praha 10 approved 2024 school budget; recipient-level revenue from the founder budget
school:65993250,founder:00063941,5400000,budgeted,observed,recipient_reported_founder_budget,approved_school_budget,"Základní škola, Praha 10, Jakutská 1210/2, příspěvková organizace",normalized_exact,https://praha10.cz/wp-content/uploads/2025/12/Rozpocet-prisp.-organizaci-odboru-skolstvi-na-rok-2024-a-vyhledy-2025-2026-zverejneno-21.12.2023-dopl.-Bajkal.-II.xlsx,Městská část Praha 10 approved 2024 school budget; recipient-level revenue from the founder budget
school:65993276,founder:00063941,7700000,budgeted,observed,recipient_reported_founder_budget,approved_school_budget,"Základní škola, Praha 10, Švehlova 2900/12, příspěvková organizace",normalized_exact,https://praha10.cz/wp-content/uploads/2025/12/Rozpocet-prisp.-organizaci-odboru-skolstvi-na-rok-2024-a-vyhledy-2025-2026-zverejneno-21.12.2023-dopl.-Bajkal.-II.xlsx,Městská část Praha 10 approved 2024 school budget; recipient-level revenue from the founder budget
school:65993284,founder:00063941,5600000,budgeted,observed,recipient_reported_founder_budget,approved_school_budget,"Základní škola, Praha 10, U Vršovického nádraží 950/1, příspěvková organizace",normalized_exact,https://praha10.cz/wp-content/uploads/2025/12/Rozpocet-prisp.-organizaci-odboru-skolstvi-na-rok-2024-a-vyhledy-2025-2026-zverejneno-21.12.2023-dopl.-Bajkal.-II.xlsx,Městská část Praha 10 approved 2024 school budget; recipient-level revenue from the founder budget
school:65993497,founder:00063941,7400000,budgeted,observed,recipient_reported_founder_budget,approved_school_budget,"Základní škola Eden, Praha 10, Vladivostocká 1035/6, příspěvková organizace",normalized_exact,https://praha10.cz/wp-content/uploads/2025/12/Rozpocet-prisp.-organizaci-odboru-skolstvi-na-rok-2024-a-vyhledy-2025-2026-zverejneno-21.12.2023-dopl.-Bajkal.-II.xlsx,Městská část Praha 10 approved 2024 school budget; recipient-level revenue from the founder budget
school:67774342,founder:00063941,2400000,budgeted,observed,recipient_reported_founder_budget,approved_school_budget,"Mateřská škola, Praha 10, Přetlucká 2252/51, příspěvková organizace",normalized_exact,https://praha10.cz/wp-content/uploads/2025/12/Rozpocet-prisp.-organizaci-odboru-skolstvi-na-rok-2024-a-vyhledy-2025-2026-zverejneno-21.12.2023-dopl.-Bajkal.-II.xlsx,Městská část Praha 10 approved 2024 school budget; recipient-level revenue from the founder budget
school:67774351,founder:00063941,2900000,budgeted,observed,recipient_reported_founder_budget,approved_school_budget,"Mateřská škola, Praha 10, Mládežnická 3078/1, příspěvková organizace",normalized_exact,https://praha10.cz/wp-content/uploads/2025/12/Rozpocet-prisp.-organizaci-odboru-skolstvi-na-rok-2024-a-vyhledy-2025-2026-zverejneno-21.12.2023-dopl.-Bajkal.-II.xlsx,Městská část Praha 10 approved 2024 school budget; recipient-level revenue from the founder budget
school:70924147,founder:00063941,4200000,budgeted,observed,recipient_reported_founder_budget,approved_school_budget,"Mateřská škola, Praha 10, Magnitogorská 1430/14, příspěvková organizace",normalized_exact,https://praha10.cz/wp-content/uploads/2025/12/Rozpocet-prisp.-organizaci-odboru-skolstvi-na-rok-2024-a-vyhledy-2025-2026-zverejneno-21.12.2023-dopl.-Bajkal.-II.xlsx,Městská část Praha 10 approved 2024 school budget; recipient-level revenue from the founder budget
school:70924155,founder:00063941,2300000,budgeted,observed,recipient_reported_founder_budget,approved_school_budget,"Mateřská škola, Praha 10, Dvouletky 601/8, příspěvková organizace",normalized_exact,https://praha10.cz/wp-content/uploads/2025/12/Rozpocet-prisp.-organizaci-odboru-skolstvi-na-rok-2024-a-vyhledy-2025-2026-zverejneno-21.12.2023-dopl.-Bajkal.-II.xlsx,Městská část Praha 10 approved 2024 school budget; recipient-level revenue from the founder budget
school:70924180,founder:00063941,5330000,budgeted,observed,recipient_reported_founder_budget,approved_school_budget,"Mateřská škola, Praha 10, Bajkalská 1534/19, příspěvková organizace",normalized_exact,https://praha10.cz/wp-content/uploads/2025/12/Rozpocet-prisp.-organizaci-odboru-skolstvi-na-rok-2024-a-vyhledy-2025-2026-zverejneno-21.12.2023-dopl.-Bajkal.-II.xlsx,Městská část Praha 10 approved 2024 school budget; recipient-level revenue from the founder budget
school:70924198,founder:00063941,4700000,budgeted,observed,recipient_reported_founder_budget,approved_school_budget,"Mateřská škola, Praha 10, Benešovská 2291/28, příspěvková organizace",normalized_exact,https://praha10.cz/wp-content/uploads/2025/12/Rozpocet-prisp.-organizaci-odboru-skolstvi-na-rok-2024-a-vyhledy-2025-2026-zverejneno-21.12.2023-dopl.-Bajkal.-II.xlsx,Městská část Praha 10 approved 2024 school budget; recipient-level revenue from the founder budget
school:70924210,founder:00063941,5200000,budgeted,observed,recipient_reported_founder_budget,approved_school_budget,"Mateřská škola, Praha 10, Chmelová 2921/8, příspěvková organizace",normalized_exact,https://praha10.cz/wp-content/uploads/2025/12/Rozpocet-prisp.-organizaci-odboru-skolstvi-na-rok-2024-a-vyhledy-2025-2026-zverejneno-21.12.2023-dopl.-Bajkal.-II.xlsx,Městská část Praha 10 approved 2024 school budget; recipient-level revenue from the founder budget
school:70924228,founder:00063941,2100000,budgeted,observed,recipient_reported_founder_budget,approved_school_budget,"Mateřská škola, Praha 10, Kodaňská 989/14, příspěvková organizace",normalized_exact,https://praha10.cz/wp-content/uploads/2025/12/Rozpocet-prisp.-organizaci-odboru-skolstvi-na-rok-2024-a-vyhledy-2025-2026-zverejneno-21.12.2023-dopl.-Bajkal.-II.xlsx,Městská část Praha 10 approved 2024 school budget; recipient-level revenue from the founder budget
school:70924244,founder:00063941,3800000,budgeted,observed,recipient_reported_founder_budget,approved_school_budget,"Mateřská škola, Praha 10, Nedvězská 2224/27, příspěvková organizace",normalized_exact,https://praha10.cz/wp-content/uploads/2025/12/Rozpocet-prisp.-organizaci-odboru-skolstvi-na-rok-2024-a-vyhledy-2025-2026-zverejneno-21.12.2023-dopl.-Bajkal.-II.xlsx,Městská část Praha 10 approved 2024 school budget; recipient-level revenue from the founder budget
school:70924261,founder:00063941,4500000,budgeted,observed,recipient_reported_founder_budget,approved_school_budget,"Mateřská škola, Praha 10, Omská 1354/6, příspěvková organizace",normalized_exact,https://praha10.cz/wp-content/uploads/2025/12/Rozpocet-prisp.-organizaci-odboru-skolstvi-na-rok-2024-a-vyhledy-2025-2026-zverejneno-21.12.2023-dopl.-Bajkal.-II.xlsx,Městská část Praha 10 approved 2024 school budget; recipient-level revenue from the founder budget
school:70924279,founder:00063941,3200000,budgeted,observed,recipient_reported_founder_budget,approved_school_budget,"Mateřská škola, Praha 10, Štěchovická 1981/4, příspěvková organizace",normalized_exact,https://praha10.cz/wp-content/uploads/2025/12/Rozpocet-prisp.-organizaci-odboru-skolstvi-na-rok-2024-a-vyhledy-2025-2026-zverejneno-21.12.2023-dopl.-Bajkal.-II.xlsx,Městská část Praha 10 approved 2024 school budget; recipient-level revenue from the founder budget
school:70924287,founder:00063941,2300000,budgeted,observed,recipient_reported_founder_budget,approved_school_budget,"Mateřská škola, Praha 10, Tolstého 1353/2a, příspěvková organizace",catalog_alias,https://praha10.cz/wp-content/uploads/2025/12/Rozpocet-prisp.-organizaci-odboru-skolstvi-na-rok-2024-a-vyhledy-2025-2026-zverejneno-21.12.2023-dopl.-Bajkal.-II.xlsx,Městská část Praha 10 approved 2024 school budget; recipient-level revenue from the founder budget
school:70924295,founder:00063941,4300000,budgeted,observed,recipient_reported_founder_budget,approved_school_budget,"Mateřská škola, Praha 10, Troilova 474/17, příspěvková organizace",normalized_exact,https://praha10.cz/wp-content/uploads/2025/12/Rozpocet-prisp.-organizaci-odboru-skolstvi-na-rok-2024-a-vyhledy-2025-2026-zverejneno-21.12.2023-dopl.-Bajkal.-II.xlsx,Městská část Praha 10 approved 2024 school budget; recipient-level revenue from the founder budget
school:70924309,founder:00063941,1800000,budgeted,observed,recipient_reported_founder_budget,approved_school_budget,"Mateřská škola, Praha 10, Tuchorazská 472/2a, příspěvková organizace",normalized_exact,https://praha10.cz/wp-content/uploads/2025/12/Rozpocet-prisp.-organizaci-odboru-skolstvi-na-rok-2024-a-vyhledy-2025-2026-zverejneno-21.12.2023-dopl.-Bajkal.-II.xlsx,Městská část Praha 10 approved 2024 school budget; recipient-level revenue from the founder budget
school:70924317,founder:00063941,2050000,budgeted,observed,recipient_reported_founder_budget,approved_school_budget,"Mateřská škola, Praha 10, U Roháčových  kasáren 1215/14, příspěvková organizace",catalog_alias,https://praha10.cz/wp-content/uploads/2025/12/Rozpocet-prisp.-organizaci-odboru-skolstvi-na-rok-2024-a-vyhledy-2025-2026-zverejneno-21.12.2023-dopl.-Bajkal.-II.xlsx,Městská část Praha 10 approved 2024 school budget; recipient-level revenue from the founder budget
school:70924325,founder:00063941,1750000,budgeted,observed,recipient_reported_founder_budget,approved_school_budget,"Mateřská škola U Vršovického nádraží, Praha 10, Sámova 1529/2a, příspěvková organizace",normalized_exact,https://praha10.cz/wp-content/uploads/2025/12/Rozpocet-prisp.-organizaci-odboru-skolstvi-na-rok-2024-a-vyhledy-2025-2026-zverejneno-21.12.2023-dopl.-Bajkal.-II.xlsx,Městská část Praha 10 approved 2024 school budget; recipient-level revenue from the founder budget
school:70924341,founder:00063941,1750000,budgeted,observed,recipient_reported_founder_budget,approved_school_budget,"Mateřská škola, Praha 10, Ve Stínu 2103/10, příspěvková organizace",normalized_exact,https://praha10.cz/wp-content/uploads/2025/12/Rozpocet-prisp.-organizaci-odboru-skolstvi-na-rok-2024-a-vyhledy-2025-2026-zverejneno-21.12.2023-dopl.-Bajkal.-II.xlsx,Městská část Praha 10 approved 2024 school budget; recipient-level revenue from the founder budget
school:70924350,founder:00063941,2250000,budgeted,observed,recipient_reported_founder_budget,approved_school_budget,"Mateřská škola, Praha 10, Zvonková 2901/12, příspěvková organizace",normalized_exact,https://praha10.cz/wp-content/uploads/2025/12/Rozpocet-prisp.-organizaci-odboru-skolstvi-na-rok-2024-a-vyhledy-2025-2026-zverejneno-21.12.2023-dopl.-Bajkal.-II.xlsx,Městská část Praha 10 approved 2024 school budget; recipient-level revenue from the founder budget
