institution_id,amount,basis,certainty,note
school:60611201,28018421,realized,observed,FIN 2-01 PO account 672/673; school IČO 60611201
school:60611251,9279889,realized,observed,FIN 2-01 PO account 672/673; school IČO 60611251
school:75006316,43296718,realized,observed,FIN 2-01 PO account 672/673; school IČO 75006316
school:75006308,13053941,realized,observed,FIN 2-01 PO account 672/673; school IČO 75006308
school:75005859,2477885,realized,observed,FIN 2-01 PO account 672/673; school IČO 75005859
school:75005191,19446105,realized,observed,FIN 2-01 PO account 672/673; school IČO 75005191
school:60611855,18395713,realized,observed,FIN 2-01 PO account 672/673; school IČO 60611855
school:70995931,4022390,realized,observed,FIN 2-01 PO account 672/673; school IČO 70995931
school:60611341,29246664,realized,observed,FIN 2-01 PO account 672/673; school IČO 60611341
school:60610794,51259638,realized,observed,FIN 2-01 PO account 672/673; school IČO 60610794
school:60610778,11383992,realized,observed,FIN 2-01 PO account 672/673; school IČO 60610778
school:60610786,9362495,realized,observed,FIN 2-01 PO account 672/673; school IČO 60610786
school:60611260,38888262,realized,observed,FIN 2-01 PO account 672/673; school IČO 60611260
school:75006057,57398161,realized,observed,FIN 2-01 PO account 672/673; school IČO 75006057
school:60611880,92178088,realized,observed,FIN 2-01 PO account 672/673; school IČO 60611880
school:60611804,19957430,realized,observed,FIN 2-01 PO account 672/673; school IČO 60611804
school:70994421,6546571,realized,observed,FIN 2-01 PO account 672/673; school IČO 70994421
school:71162500,5676437,realized,observed,FIN 2-01 PO account 672/673; school IČO 71162500
school:69974012,43213784,realized,observed,FIN 2-01 PO account 672/673; school IČO 69974012
school:60611774,4946827,realized,observed,FIN 2-01 PO account 672/673; school IČO 60611774
school:75006286,13321729,realized,observed,FIN 2-01 PO account 672/673; school IČO 75006286
school:75006294,34505498,realized,observed,FIN 2-01 PO account 672/673; school IČO 75006294
school:00077704,38716123,realized,observed,FIN 2-01 PO account 672/673; school IČO 00077704
school:70839352,48652294,realized,observed,FIN 2-01 PO account 672/673; school IČO 70839352
school:60611863,6058363,realized,observed,FIN 2-01 PO account 672/673; school IČO 60611863
school:60611332,5445650,realized,observed,FIN 2-01 PO account 672/673; school IČO 60611332
school:60610158,3276830,realized,observed,FIN 2-01 PO account 672/673; school IČO 60610158
school:60610131,7456784,realized,observed,FIN 2-01 PO account 672/673; school IČO 60610131
school:60610883,6741588,realized,observed,FIN 2-01 PO account 672/673; school IČO 60610883
school:49745948,17551174,realized,observed,FIN 2-01 PO account 672/673; school IČO 49745948
school:75006138,6719864,realized,observed,FIN 2-01 PO account 672/673; school IČO 75006138
school:75005948,5135269,realized,observed,FIN 2-01 PO account 672/673; school IČO 75005948
school:70997101,10665576,realized,observed,FIN 2-01 PO account 672/673; school IČO 70997101
school:49745921,14263610,realized,observed,FIN 2-01 PO account 672/673; school IČO 49745921
school:75157411,4320073,realized,observed,FIN 2-01 PO account 672/673; school IČO 75157411
school:47694815,37537648,realized,observed,FIN 2-01 PO account 672/673; school IČO 47694815
school:48380156,30994215,realized,observed,FIN 2-01 PO account 672/673; school IČO 48380156
school:48380261,21782990,realized,observed,FIN 2-01 PO account 672/673; school IČO 48380261
school:48380296,79993073,realized,observed,FIN 2-01 PO account 672/673; school IČO 48380296
school:18242171,72195504,realized,observed,FIN 2-01 PO account 672/673; school IČO 18242171
school:75006120,36913494,realized,observed,FIN 2-01 PO account 672/673; school IČO 75006120
school:75006944,2966692,realized,observed,FIN 2-01 PO account 672/673; school IČO 75006944
school:69983909,40140496,realized,observed,FIN 2-01 PO account 672/673; school IČO 69983909
school:70997268,8158578,realized,observed,FIN 2-01 PO account 672/673; school IČO 70997268
school:70981426,26081890,realized,observed,FIN 2-01 PO account 672/673; school IČO 70981426
school:70997250,12011818,realized,observed,FIN 2-01 PO account 672/673; school IČO 70997250
school:70996032,38481612,realized,observed,FIN 2-01 PO account 672/673; school IČO 70996032
school:60610468,11635701,realized,observed,FIN 2-01 PO account 672/673; school IČO 60610468
school:60610174,7460644,realized,observed,FIN 2-01 PO account 672/673; school IČO 60610174
school:70983691,3403398,realized,observed,FIN 2-01 PO account 672/673; school IČO 70983691
school:70981469,77266599,realized,observed,FIN 2-01 PO account 672/673; school IČO 70981469
school:60610166,24973320,realized,observed,FIN 2-01 PO account 672/673; school IČO 60610166
school:70995656,42453375,realized,observed,FIN 2-01 PO account 672/673; school IČO 70995656
school:70981451,42617085,realized,observed,FIN 2-01 PO account 672/673; school IČO 70981451
school:70981442,42884420,realized,observed,FIN 2-01 PO account 672/673; school IČO 70981442
school:60610301,5979540,realized,observed,FIN 2-01 PO account 672/673; school IČO 60610301
school:70981434,33209774,realized,observed,FIN 2-01 PO account 672/673; school IČO 70981434
school:75006995,11022322,realized,observed,FIN 2-01 PO account 672/673; school IČO 75006995
school:60610069,10290780,realized,observed,FIN 2-01 PO account 672/673; school IČO 60610069
school:60610417,21088914,realized,observed,FIN 2-01 PO account 672/673; school IČO 60610417
school:70994587,6378746,realized,observed,FIN 2-01 PO account 672/673; school IČO 70994587
school:70998361,23639484,realized,observed,FIN 2-01 PO account 672/673; school IČO 70998361
school:60610077,8895441,realized,observed,FIN 2-01 PO account 672/673; school IČO 60610077
school:75011026,13086484,realized,observed,FIN 2-01 PO account 672/673; school IČO 75011026
school:70982732,18517750,realized,observed,FIN 2-01 PO account 672/673; school IČO 70982732
school:69983411,9184311,realized,observed,FIN 2-01 PO account 672/673; school IČO 69983411
school:49766961,8582457,realized,observed,FIN 2-01 PO account 672/673; school IČO 49766961
school:63531054,8274231,realized,observed,FIN 2-01 PO account 672/673; school IČO 63531054
school:66359180,44663529,realized,observed,FIN 2-01 PO account 672/673; school IČO 66359180
school:69459924,69315318,realized,observed,FIN 2-01 PO account 672/673; school IČO 69459924
school:70834598,12299176,realized,observed,FIN 2-01 PO account 672/673; school IČO 70834598
school:49766929,109286687,realized,observed,FIN 2-01 PO account 672/673; school IČO 49766929
school:49767194,66477148,realized,observed,FIN 2-01 PO account 672/673; school IČO 49767194
school:70947902,9595023,realized,observed,FIN 2-01 PO account 672/673; school IČO 70947902
school:70945128,29692575,realized,observed,FIN 2-01 PO account 672/673; school IČO 70945128
school:70976341,15938592,realized,observed,FIN 2-01 PO account 672/673; school IČO 70976341
school:70976368,46644230,realized,observed,FIN 2-01 PO account 672/673; school IČO 70976368
school:69983534,24074074,realized,observed,FIN 2-01 PO account 672/673; school IČO 69983534
school:60610247,46451844,realized,observed,FIN 2-01 PO account 672/673; school IČO 60610247
school:60610239,34589593,realized,observed,FIN 2-01 PO account 672/673; school IČO 60610239
school:60610204,43059411,realized,observed,FIN 2-01 PO account 672/673; school IČO 60610204
school:70984832,5893190,realized,observed,FIN 2-01 PO account 672/673; school IČO 70984832
school:70984808,6038346,realized,observed,FIN 2-01 PO account 672/673; school IČO 70984808
school:70984816,6084436,realized,observed,FIN 2-01 PO account 672/673; school IČO 70984816
school:70984824,4871462,realized,observed,FIN 2-01 PO account 672/673; school IČO 70984824
school:70984867,11958713,realized,observed,FIN 2-01 PO account 672/673; school IČO 70984867
school:70984859,16871567,realized,observed,FIN 2-01 PO account 672/673; school IČO 70984859
school:70984841,44748691,realized,observed,FIN 2-01 PO account 672/673; school IČO 70984841
school:60611651,10558314,realized,observed,FIN 2-01 PO account 672/673; school IČO 60611651
school:60611669,19016384,realized,observed,FIN 2-01 PO account 672/673; school IČO 60611669
school:60611677,6730808,realized,observed,FIN 2-01 PO account 672/673; school IČO 60611677
school:60611685,10617756,realized,observed,FIN 2-01 PO account 672/673; school IČO 60611685
school:60611693,7258120,realized,observed,FIN 2-01 PO account 672/673; school IČO 60611693
school:60611952,4292492,realized,observed,FIN 2-01 PO account 672/673; school IČO 60611952
school:70980951,24088996,realized,observed,FIN 2-01 PO account 672/673; school IČO 70980951
school:70984221,28132808,realized,observed,FIN 2-01 PO account 672/673; school IČO 70984221
school:70984239,10547877,realized,observed,FIN 2-01 PO account 672/673; school IČO 70984239
school:75007100,5555106,realized,observed,FIN 2-01 PO account 672/673; school IČO 75007100
school:75007185,5392384,realized,observed,FIN 2-01 PO account 672/673; school IČO 75007185
school:75005760,37127537,realized,observed,FIN 2-01 PO account 672/673; school IČO 75005760
school:75005786,7632964,realized,observed,FIN 2-01 PO account 672/673; school IČO 75005786
school:75005794,6484360,realized,observed,FIN 2-01 PO account 672/673; school IČO 75005794
school:75006901,19403836,realized,observed,FIN 2-01 PO account 672/673; school IČO 75006901
school:75006898,6814582,realized,observed,FIN 2-01 PO account 672/673; school IČO 75006898
school:75006502,35382958,realized,observed,FIN 2-01 PO account 672/673; school IČO 75006502
school:75006448,9980436,realized,observed,FIN 2-01 PO account 672/673; school IČO 75006448
school:75006456,7029199,realized,observed,FIN 2-01 PO account 672/673; school IČO 75006456
school:75006472,8918043,realized,observed,FIN 2-01 PO account 672/673; school IČO 75006472
school:75005476,24980839,realized,observed,FIN 2-01 PO account 672/673; school IČO 75005476
school:75005484,48683133,realized,observed,FIN 2-01 PO account 672/673; school IČO 75005484
school:75005450,15154840,realized,observed,FIN 2-01 PO account 672/673; school IČO 75005450
school:75005492,12252719,realized,observed,FIN 2-01 PO account 672/673; school IČO 75005492
school:75005506,11434190,realized,observed,FIN 2-01 PO account 672/673; school IČO 75005506
school:60610441,10677513,realized,observed,FIN 2-01 PO account 672/673; school IČO 60610441
school:69983569,5099514,realized,observed,FIN 2-01 PO account 672/673; school IČO 69983569
school:71012621,4112366,realized,observed,FIN 2-01 PO account 672/673; school IČO 71012621
school:70997284,9574729,realized,observed,FIN 2-01 PO account 672/673; school IČO 70997284
school:70995974,6292025,realized,observed,FIN 2-01 PO account 672/673; school IČO 70995974
school:75006936,21644368,realized,observed,FIN 2-01 PO account 672/673; school IČO 75006936
school:75006928,5705752,realized,observed,FIN 2-01 PO account 672/673; school IČO 75006928
school:70980896,21862456,realized,observed,FIN 2-01 PO account 672/673; school IČO 70980896
school:70980918,8638103,realized,observed,FIN 2-01 PO account 672/673; school IČO 70980918
school:69983551,13502052,realized,observed,FIN 2-01 PO account 672/673; school IČO 69983551
school:70995982,2344322,realized,observed,FIN 2-01 PO account 672/673; school IČO 70995982
school:60610689,11707755,realized,observed,FIN 2-01 PO account 672/673; school IČO 60610689
school:60610697,7866262,realized,observed,FIN 2-01 PO account 672/673; school IČO 60610697
school:75005441,6610895,realized,observed,FIN 2-01 PO account 672/673; school IČO 75005441
school:69978751,54976724,realized,observed,FIN 2-01 PO account 672/673; school IČO 69978751
school:69978883,53625631,realized,observed,FIN 2-01 PO account 672/673; school IČO 69978883
school:69978972,20719557,realized,observed,FIN 2-01 PO account 672/673; school IČO 69978972
school:69979073,49076742,realized,observed,FIN 2-01 PO account 672/673; school IČO 69979073
school:69979081,60278608,realized,observed,FIN 2-01 PO account 672/673; school IČO 69979081
school:69979847,57553614,realized,observed,FIN 2-01 PO account 672/673; school IČO 69979847
school:60610557,2975009,realized,observed,FIN 2-01 PO account 672/673; school IČO 60610557
school:75059151,93842938,realized,observed,FIN 2-01 PO account 672/673; school IČO 75059151
school:48327191,26377179,realized,observed,FIN 2-01 PO account 672/673; school IČO 48327191
school:48326437,57742574,realized,observed,FIN 2-01 PO account 672/673; school IČO 48326437
school:68783728,42279198,realized,observed,FIN 2-01 PO account 672/673; school IČO 68783728
school:68780699,17286857,realized,observed,FIN 2-01 PO account 672/673; school IČO 68780699
school:68780702,8825845,realized,observed,FIN 2-01 PO account 672/673; school IČO 68780702
school:70842566,30531143,realized,observed,FIN 2-01 PO account 672/673; school IČO 70842566
school:70842515,11833308,realized,observed,FIN 2-01 PO account 672/673; school IČO 70842515
school:70842523,23067567,realized,observed,FIN 2-01 PO account 672/673; school IČO 70842523
school:70937621,28314874,realized,observed,FIN 2-01 PO account 672/673; school IČO 70937621
school:70937613,50287008,realized,observed,FIN 2-01 PO account 672/673; school IČO 70937613
school:70937605,40908445,realized,observed,FIN 2-01 PO account 672/673; school IČO 70937605
school:75005832,16602125,realized,observed,FIN 2-01 PO account 672/673; school IČO 75005832
school:75005891,7086231,realized,observed,FIN 2-01 PO account 672/673; school IČO 75005891
school:75005611,22507539,realized,observed,FIN 2-01 PO account 672/673; school IČO 75005611
school:60611618,6141481,realized,observed,FIN 2-01 PO account 672/673; school IČO 60611618
school:60610328,5867016,realized,observed,FIN 2-01 PO account 672/673; school IČO 60610328
school:70992762,7934337,realized,observed,FIN 2-01 PO account 672/673; school IČO 70992762
school:75006961,2804974,realized,observed,FIN 2-01 PO account 672/673; school IČO 75006961
school:75006871,8110281,realized,observed,FIN 2-01 PO account 672/673; school IČO 75006871
school:75006855,12671040,realized,observed,FIN 2-01 PO account 672/673; school IČO 75006855
school:75006863,9096533,realized,observed,FIN 2-01 PO account 672/673; school IČO 75006863
school:75006847,10581077,realized,observed,FIN 2-01 PO account 672/673; school IČO 75006847
school:60610549,3058405,realized,observed,FIN 2-01 PO account 672/673; school IČO 60610549
school:75006880,8556798,realized,observed,FIN 2-01 PO account 672/673; school IČO 75006880
school:75005824,52452311,realized,observed,FIN 2-01 PO account 672/673; school IČO 75005824
school:75005581,65504728,realized,observed,FIN 2-01 PO account 672/673; school IČO 75005581
school:60611944,26324263,realized,observed,FIN 2-01 PO account 672/673; school IČO 60611944
school:70992754,22947565,realized,observed,FIN 2-01 PO account 672/673; school IČO 70992754
school:75006821,62529892,realized,observed,FIN 2-01 PO account 672/673; school IČO 75006821
school:75006839,24152027,realized,observed,FIN 2-01 PO account 672/673; school IČO 75006839
school:75006812,61942869,realized,observed,FIN 2-01 PO account 672/673; school IČO 75006812
school:70982422,5052923,realized,observed,FIN 2-01 PO account 672/673; school IČO 70982422
school:70998744,5057141,realized,observed,FIN 2-01 PO account 672/673; school IČO 70998744
school:60611766,2833215,realized,observed,FIN 2-01 PO account 672/673; school IČO 60611766
school:60611642,8538653,realized,observed,FIN 2-01 PO account 672/673; school IČO 60611642
school:69983313,6704049,realized,observed,FIN 2-01 PO account 672/673; school IČO 69983313
school:75007126,29458398,realized,observed,FIN 2-01 PO account 672/673; school IČO 75007126
school:70998736,15371265,realized,observed,FIN 2-01 PO account 672/673; school IČO 70998736
school:60611634,25035813,realized,observed,FIN 2-01 PO account 672/673; school IČO 60611634
school:70992789,11696436,realized,observed,FIN 2-01 PO account 672/673; school IČO 70992789
school:70993190,8313445,realized,observed,FIN 2-01 PO account 672/673; school IČO 70993190
school:75048477,9510363,realized,observed,FIN 2-01 PO account 672/673; school IČO 75048477
school:70842582,42381551,realized,observed,FIN 2-01 PO account 672/673; school IČO 70842582
school:00077879,33587996,realized,observed,FIN 2-01 PO account 672/673; school IČO 00077879
school:00520110,48393613,realized,observed,FIN 2-01 PO account 672/673; school IČO 00520110
school:60610867,13265027,realized,observed,FIN 2-01 PO account 672/673; school IČO 60610867
school:70995877,4788922,realized,observed,FIN 2-01 PO account 672/673; school IČO 70995877
school:75006979,18920886,realized,observed,FIN 2-01 PO account 672/673; school IČO 75006979
school:75005425,5075728,realized,observed,FIN 2-01 PO account 672/673; school IČO 75005425
school:75005751,5219418,realized,observed,FIN 2-01 PO account 672/673; school IČO 75005751
school:60610310,5180080,realized,observed,FIN 2-01 PO account 672/673; school IČO 60610310
school:48282979,25295076,realized,observed,FIN 2-01 PO account 672/673; school IČO 48282979
school:46750461,55082901,realized,observed,FIN 2-01 PO account 672/673; school IČO 46750461
school:49864653,56579121,realized,observed,FIN 2-01 PO account 672/673; school IČO 49864653
school:46750428,48296782,realized,observed,FIN 2-01 PO account 672/673; school IČO 46750428
school:46750088,55741631,realized,observed,FIN 2-01 PO account 672/673; school IČO 46750088
school:48282545,64933039,realized,observed,FIN 2-01 PO account 672/673; school IČO 48282545
school:48283029,45599017,realized,observed,FIN 2-01 PO account 672/673; school IČO 48283029
school:48283061,31111799,realized,observed,FIN 2-01 PO account 672/673; school IČO 48283061
school:48283070,48521806,realized,observed,FIN 2-01 PO account 672/673; school IČO 48283070
school:48283088,46350740,realized,observed,FIN 2-01 PO account 672/673; school IČO 48283088
school:46750045,81272522,realized,observed,FIN 2-01 PO account 672/673; school IČO 46750045
school:49864599,58786362,realized,observed,FIN 2-01 PO account 672/673; school IČO 49864599
school:49864611,63754285,realized,observed,FIN 2-01 PO account 672/673; school IČO 49864611
school:62237021,33298906,realized,observed,FIN 2-01 PO account 672/673; school IČO 62237021
school:68430132,62047713,realized,observed,FIN 2-01 PO account 672/673; school IČO 68430132
school:46750495,11825480,realized,observed,FIN 2-01 PO account 672/673; school IČO 46750495
school:00828840,22251890,realized,observed,FIN 2-01 PO account 672/673; school IČO 00828840
school:48283142,54409763,realized,observed,FIN 2-01 PO account 672/673; school IČO 48283142
school:49864637,43494875,realized,observed,FIN 2-01 PO account 672/673; school IČO 49864637
school:49864688,54123209,realized,observed,FIN 2-01 PO account 672/673; school IČO 49864688
school:62237004,47615245,realized,observed,FIN 2-01 PO account 672/673; school IČO 62237004
school:62237039,31688044,realized,observed,FIN 2-01 PO account 672/673; school IČO 62237039
school:14451018,124879388,realized,observed,FIN 2-01 PO account 672/673; school IČO 14451018
school:70842922,7234350,realized,observed,FIN 2-01 PO account 672/673; school IČO 70842922
school:71011129,5111285,realized,observed,FIN 2-01 PO account 672/673; school IČO 71011129
school:70695342,18164707,realized,observed,FIN 2-01 PO account 672/673; school IČO 70695342
school:70982201,12739500,realized,observed,FIN 2-01 PO account 672/673; school IČO 70982201
school:70982163,16118582,realized,observed,FIN 2-01 PO account 672/673; school IČO 70982163
school:70982121,12735156,realized,observed,FIN 2-01 PO account 672/673; school IČO 70982121
school:70698554,5245511,realized,observed,FIN 2-01 PO account 672/673; school IČO 70698554
school:70695369,15315144,realized,observed,FIN 2-01 PO account 672/673; school IČO 70695369
school:70695831,7378425,realized,observed,FIN 2-01 PO account 672/673; school IČO 70695831
school:71013105,7604834,realized,observed,FIN 2-01 PO account 672/673; school IČO 71013105
school:72742160,4686086,realized,observed,FIN 2-01 PO account 672/673; school IČO 72742160
school:70982678,8048194,realized,observed,FIN 2-01 PO account 672/673; school IČO 70982678
school:70698520,8479979,realized,observed,FIN 2-01 PO account 672/673; school IČO 70698520
school:70695024,6315782,realized,observed,FIN 2-01 PO account 672/673; school IČO 70695024
school:70981515,12344429,realized,observed,FIN 2-01 PO account 672/673; school IČO 70981515
school:70982198,50177967,realized,observed,FIN 2-01 PO account 672/673; school IČO 70982198
school:72742631,10238941,realized,observed,FIN 2-01 PO account 672/673; school IČO 72742631
school:70695962,17266489,realized,observed,FIN 2-01 PO account 672/673; school IČO 70695962
school:70698511,43594968,realized,observed,FIN 2-01 PO account 672/673; school IČO 70698511
school:70982228,68246144,realized,observed,FIN 2-01 PO account 672/673; school IČO 70982228
school:72742411,3227594,realized,observed,FIN 2-01 PO account 672/673; school IČO 72742411
school:72744049,34627200,realized,observed,FIN 2-01 PO account 672/673; school IČO 72744049
school:70982155,10568444,realized,observed,FIN 2-01 PO account 672/673; school IČO 70982155
school:72741562,5531569,realized,observed,FIN 2-01 PO account 672/673; school IČO 72741562
school:71010513,2880944,realized,observed,FIN 2-01 PO account 672/673; school IČO 71010513
school:70695903,9418405,realized,observed,FIN 2-01 PO account 672/673; school IČO 70695903
school:70695440,4354475,realized,observed,FIN 2-01 PO account 672/673; school IČO 70695440
school:72744481,24576871,realized,observed,FIN 2-01 PO account 672/673; school IČO 72744481
school:72744669,15353178,realized,observed,FIN 2-01 PO account 672/673; school IČO 72744669
school:70695504,6969839,realized,observed,FIN 2-01 PO account 672/673; school IČO 70695504
school:72744171,22228355,realized,observed,FIN 2-01 PO account 672/673; school IČO 72744171
school:72744995,7940714,realized,observed,FIN 2-01 PO account 672/673; school IČO 72744995
school:71011111,17075681,realized,observed,FIN 2-01 PO account 672/673; school IČO 71011111
school:72743964,11390935,realized,observed,FIN 2-01 PO account 672/673; school IČO 72743964
school:72742356,24604076,realized,observed,FIN 2-01 PO account 672/673; school IČO 72742356
school:71010467,4046136,realized,observed,FIN 2-01 PO account 672/673; school IČO 71010467
school:70982074,20900551,realized,observed,FIN 2-01 PO account 672/673; school IČO 70982074
school:70698546,7905195,realized,observed,FIN 2-01 PO account 672/673; school IČO 70698546
school:70695334,3433861,realized,observed,FIN 2-01 PO account 672/673; school IČO 70695334
school:70982112,9584652,realized,observed,FIN 2-01 PO account 672/673; school IČO 70982112
school:70975205,11675361,realized,observed,FIN 2-01 PO account 672/673; school IČO 70975205
school:70975191,10805003,realized,observed,FIN 2-01 PO account 672/673; school IČO 70975191
school:70942692,37246492,realized,observed,FIN 2-01 PO account 672/673; school IČO 70942692
school:70695113,5711987,realized,observed,FIN 2-01 PO account 672/673; school IČO 70695113
school:70698503,11903221,realized,observed,FIN 2-01 PO account 672/673; school IČO 70698503
school:72742089,7573186,realized,observed,FIN 2-01 PO account 672/673; school IČO 72742089
school:72742607,13905110,realized,observed,FIN 2-01 PO account 672/673; school IČO 72742607
school:72745088,6366825,realized,observed,FIN 2-01 PO account 672/673; school IČO 72745088
school:72742437,8512479,realized,observed,FIN 2-01 PO account 672/673; school IČO 72742437
school:70982104,31758525,realized,observed,FIN 2-01 PO account 672/673; school IČO 70982104
school:71173838,11990660,realized,observed,FIN 2-01 PO account 672/673; school IČO 71173838
school:00831298,31327027,realized,observed,FIN 2-01 PO account 672/673; school IČO 00831298
school:48282561,11030812,realized,observed,FIN 2-01 PO account 672/673; school IČO 48282561
school:47274638,29084431,realized,observed,FIN 2-01 PO account 672/673; school IČO 47274638
school:47274743,61371943,realized,observed,FIN 2-01 PO account 672/673; school IČO 47274743
school:47274735,62084975,realized,observed,FIN 2-01 PO account 672/673; school IČO 47274735
school:49888544,25196162,realized,observed,FIN 2-01 PO account 672/673; school IČO 49888544
school:49888552,7741781,realized,observed,FIN 2-01 PO account 672/673; school IČO 49888552
school:49888579,63514111,realized,observed,FIN 2-01 PO account 672/673; school IČO 49888579
school:65082729,8714610,realized,observed,FIN 2-01 PO account 672/673; school IČO 65082729
school:65650999,7919204,realized,observed,FIN 2-01 PO account 672/673; school IČO 65650999
school:70878013,10580948,realized,observed,FIN 2-01 PO account 672/673; school IČO 70878013
school:70878064,8954483,realized,observed,FIN 2-01 PO account 672/673; school IČO 70878064
school:47274603,44522424,realized,observed,FIN 2-01 PO account 672/673; school IČO 47274603
school:47274654,56590325,realized,observed,FIN 2-01 PO account 672/673; school IČO 47274654
school:47274689,62175788,realized,observed,FIN 2-01 PO account 672/673; school IČO 47274689
school:00556807,80698993,realized,observed,FIN 2-01 PO account 672/673; school IČO 00556807
school:00673781,38241668,realized,observed,FIN 2-01 PO account 672/673; school IČO 00673781
school:65081765,27920814,realized,observed,FIN 2-01 PO account 672/673; school IČO 65081765
school:65081803,13002842,realized,observed,FIN 2-01 PO account 672/673; school IČO 65081803
school:65082184,18345880,realized,observed,FIN 2-01 PO account 672/673; school IČO 65082184
school:70947112,70339489,realized,observed,FIN 2-01 PO account 672/673; school IČO 70947112
school:72742330,5894376,realized,observed,FIN 2-01 PO account 672/673; school IČO 72742330
school:72741856,5191409,realized,observed,FIN 2-01 PO account 672/673; school IČO 72741856
school:72741937,11326017,realized,observed,FIN 2-01 PO account 672/673; school IČO 72741937
school:72742259,9313692,realized,observed,FIN 2-01 PO account 672/673; school IČO 72742259
school:72742097,18362143,realized,observed,FIN 2-01 PO account 672/673; school IČO 72742097
school:72742011,5585304,realized,observed,FIN 2-01 PO account 672/673; school IČO 72742011
school:72742178,5446132,realized,observed,FIN 2-01 PO account 672/673; school IČO 72742178
school:70698180,42825906,realized,observed,FIN 2-01 PO account 672/673; school IČO 70698180
school:70698171,32980598,realized,observed,FIN 2-01 PO account 672/673; school IČO 70698171
school:70698198,19129706,realized,observed,FIN 2-01 PO account 672/673; school IČO 70698198
school:70698155,27975779,realized,observed,FIN 2-01 PO account 672/673; school IČO 70698155
school:70698147,19579841,realized,observed,FIN 2-01 PO account 672/673; school IČO 70698147
school:72744090,50931752,realized,observed,FIN 2-01 PO account 672/673; school IČO 72744090
school:72744014,18425520,realized,observed,FIN 2-01 PO account 672/673; school IČO 72744014
school:72744286,26460744,realized,observed,FIN 2-01 PO account 672/673; school IČO 72744286
school:72744201,23006023,realized,observed,FIN 2-01 PO account 672/673; school IČO 72744201
school:72744120,28382175,realized,observed,FIN 2-01 PO account 672/673; school IČO 72744120
school:72743972,42590997,realized,observed,FIN 2-01 PO account 672/673; school IČO 72743972
school:72744448,55733402,realized,observed,FIN 2-01 PO account 672/673; school IČO 72744448
school:72743735,67916386,realized,observed,FIN 2-01 PO account 672/673; school IČO 72743735
school:72743492,55329485,realized,observed,FIN 2-01 PO account 672/673; school IČO 72743492
school:72744529,59917658,realized,observed,FIN 2-01 PO account 672/673; school IČO 72744529
school:72744367,32242487,realized,observed,FIN 2-01 PO account 672/673; school IČO 72744367
school:72743816,71815044,realized,observed,FIN 2-01 PO account 672/673; school IČO 72743816
school:72744057,60645040,realized,observed,FIN 2-01 PO account 672/673; school IČO 72744057
school:72743891,49023028,realized,observed,FIN 2-01 PO account 672/673; school IČO 72743891
school:72743573,49305750,realized,observed,FIN 2-01 PO account 672/673; school IČO 72743573
school:72742445,9589819,realized,observed,FIN 2-01 PO account 672/673; school IČO 72742445
school:72742241,12956842,realized,observed,FIN 2-01 PO account 672/673; school IČO 72742241
school:70983836,24279900,realized,observed,FIN 2-01 PO account 672/673; school IČO 70983836
school:72743093,2210348,realized,observed,FIN 2-01 PO account 672/673; school IČO 72743093
school:72742313,14976569,realized,observed,FIN 2-01 PO account 672/673; school IČO 72742313
school:70982911,24574198,realized,observed,FIN 2-01 PO account 672/673; school IČO 70982911
school:72744375,14538520,realized,observed,FIN 2-01 PO account 672/673; school IČO 72744375
school:72743328,4623683,realized,observed,FIN 2-01 PO account 672/673; school IČO 72743328
school:71012524,23960932,realized,observed,FIN 2-01 PO account 672/673; school IČO 71012524
school:72745355,3182314,realized,observed,FIN 2-01 PO account 672/673; school IČO 72745355
school:70694958,11568733,realized,observed,FIN 2-01 PO account 672/673; school IČO 70694958
school:72744278,5952566,realized,observed,FIN 2-01 PO account 672/673; school IČO 72744278
school:72744359,51405194,realized,observed,FIN 2-01 PO account 672/673; school IČO 72744359
school:72744430,53332976,realized,observed,FIN 2-01 PO account 672/673; school IČO 72744430
school:72744596,11495631,realized,observed,FIN 2-01 PO account 672/673; school IČO 72744596
school:70695296,9622376,realized,observed,FIN 2-01 PO account 672/673; school IČO 70695296
school:75001829,4914025,realized,observed,FIN 2-01 PO account 672/673; school IČO 75001829
school:72742593,2976702,realized,observed,FIN 2-01 PO account 672/673; school IČO 72742593
school:72745258,9419623,realized,observed,FIN 2-01 PO account 672/673; school IČO 72745258
school:72741805,2560531,realized,observed,FIN 2-01 PO account 672/673; school IČO 72741805
school:71010548,3068112,realized,observed,FIN 2-01 PO account 672/673; school IČO 71010548
school:72744499,26613505,realized,observed,FIN 2-01 PO account 672/673; school IČO 72744499
school:75001918,7721716,realized,observed,FIN 2-01 PO account 672/673; school IČO 75001918
school:70698490,30502414,realized,observed,FIN 2-01 PO account 672/673; school IČO 70698490
school:70698481,10280177,realized,observed,FIN 2-01 PO account 672/673; school IČO 70698481
school:72742526,53440460,realized,observed,FIN 2-01 PO account 672/673; school IČO 72742526
school:72744839,6032636,realized,observed,FIN 2-01 PO account 672/673; school IČO 72744839
school:72744758,8647089,realized,observed,FIN 2-01 PO account 672/673; school IČO 72744758
school:70695270,4058304,realized,observed,FIN 2-01 PO account 672/673; school IČO 70695270
school:70695288,31713002,realized,observed,FIN 2-01 PO account 672/673; school IČO 70695288
school:72744774,23081222,realized,observed,FIN 2-01 PO account 672/673; school IČO 72744774
school:72741848,3436370,realized,observed,FIN 2-01 PO account 672/673; school IČO 72741848
school:71009485,5979612,realized,observed,FIN 2-01 PO account 672/673; school IČO 71009485
