institution_id,ico,total_costs_amount,materials_amount,energy_amount,repairs_amount,services_amount,personnel_amount,depreciation_amount,other_costs_amount,basis,certainty,note
school:43379516,43379516,39900349,888423,1581858,516496,2125571,33875129,573215,339657,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:43380107,43380107,31961989,1834109,1085524,610546,711820,26233579,864386,622025,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:43380123,43380123,80013336,5274264,2902079,629256,3498859,64997470,164168,2547240,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:43380247,43380247,22153125,1042100,2708151,477126,577223,16879607,65882,403036,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:43380662,43380662,43293029,3200581,1252395,118061,903323,34219902,1595961,2002806,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:43462448,43462448,43642597,1212511,1434182,124047,2172961,37804683,0,894213,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:43509541,43509541,72786751,900489,3144429,1170145,1019355,62794487,2349171,1408675,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:43541496,43541496,30771498,2564534,1121462,560905,1090634,24104616,101068,1228279,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:43541712,43541712,38438570,2577050,1572310,378951,739017,30185509,2201091,784642,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:43750699,43750699,35560951,2360553,823055,32358,1575521,30035349,90646,643469,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:43750869,43750869,97881148,14790960,4545332,1205538,4872746,72107154,22014,337404,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:43751270,43751270,29580359,571722,313035,222733,370599,27354668,156645,590957,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:43752047,43752047,71168992,7616176,2461425,292613,1995703,58442817,286231,74027,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:43753604,43753604,21995877,2069220,610834,387154,1046968,17659917,0,221784,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:43754104,43754104,12470835,1794925,594750,532702,469659,8686129,0,392670,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:43754112,43754112,12460824,730467,595186,336209,696684,9837513,0,264765,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:43754139,43754139,15624839,1765233,305717,411629,657059,12198685,0,286516,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:43755054,43755054,25770183,497104,1231779,239795,1259898,21981407,49835,510365,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:43755089,43755089,68944492,7551942,2059738,338780,1375400,56970994,0,647638,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:43755097,43755097,29283439,996628,503449,1147379,1168609,24282418,146498,1038458,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:43755208,43755208,16471626,683305,666261,170227,433919,13964206,127170,426538,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:43776744,43776744,56155324,1173011,1069511,186233,1611204,50156642,0,1958723,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:43776752,43776752,69074224,5059090,3052609,337640,1947469,57699080,118946,859390,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:43776761,43776761,65581688,4376410,2375960,1824617,2675889,52688893,173992,1465927,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:44065795,44065795,18112082,308624,434971,57317,694457,16259614,105764,251335,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:44065809,44065809,30857075,463256,695499,99355,1495849,27555773,235038,312305,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:44065868,44065868,32293860,608882,1482079,250297,1471695,27146927,27885,1306095,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:44118155,44118155,11876441,181813,139513,56159,231363,10880138,40979,346476,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:44159960,44159960,85783910,6579968,4861795,748238,1262989,70623268,1105064,602588,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:44225997,44225997,44202984,3051187,1660460,569875,1314664,36642398,399066,565334,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:44226233,44226233,62378351,3691921,2602780,1321024,1987885,50884344,642126,1248271,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:44226241,44226241,58189636,3320097,2448831,532019,857473,48637105,592352,1801759,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:44226250,44226250,38853496,1807886,1214109,139842,1646456,32443323,608157,993723,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:44226268,44226268,48970346,2478116,2660463,184381,1308590,40903018,242931,1192847,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:44553145,44553145,56364709,3441882,3475381,651111,1169803,45438638,1759325,428569,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:44553153,44553153,53707872,972447,1749538,708952,2689829,45897345,106476,1583285,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:44553196,44553196,70556687,4179890,4066276,1586913,1549630,57298017,409012,1466949,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:44553226,44553226,70578300,3937285,3597811,137628,1724611,58266733,2304531,609701,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:44553234,44553234,56269935,5370096,2734303,655503,1572725,44008399,1380150,548759,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:44553315,44553315,58306078,3244361,2439817,715838,503254,47091898,468581,3842329,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:44553331,44553331,40825412,506327,1470798,515799,1201948,36041967,302544,786029,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:44553382,44553382,35716004,1587961,2183720,295993,2008996,28475256,423183,740895,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:44553412,44553412,30876979,826889,1125543,142277,1501781,25906729,92892,1280868,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:44555091,44555091,117600304,2086801,3228424,1099620,1836556,105084741,2028743,2235419,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:44555202,44555202,62125114,974617,2437663,765363,1753920,55284396,316647,592508,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:44555211,44555211,60465211,4213495,2774275,639280,1800794,48193941,1113545,1729881,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:44555229,44555229,41592147,2368108,1790331,313887,991928,34595516,1028311,504066,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:44555253,44555253,10896479,921572,476053,93733,306176,8864377,122612,111956,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:44555261,44555261,12050585,911602,703218,70676,323465,9917680,40767,83177,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:44555423,44555423,75854655,3930611,2478289,1002824,2686312,59917445,4609710,1229464,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:44555474,44555474,65350169,3551390,2340048,1148246,1469781,55460371,656381,723952,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:44555482,44555482,51021529,6486090,461469,350562,1346597,40710277,749193,917341,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:44555491,44555491,71792598,4805588,2546058,1434112,1468750,59438076,486440,1613574,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:44555512,44555512,80634877,4312059,5084528,433130,2954850,59523014,7215357,1111939,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:44556969,44556969,68781187,1390081,2460783,569700,2667688,58514212,1622880,1555843,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:44557485,44557485,20112038,807729,0,50830,1041478,17603132,19400,589469,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:44740964,44740964,6863454,376034,246522,342853,363398,5424768,0,109879,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:44740972,44740972,24508008,2315324,299691,131802,911688,19701444,0,1148059,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:44851987,44851987,37912628,1004224,1047001,512626,2526905,31200593,305840,1315439,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:44940343,44940343,41429446,3608119,2233797,174465,1669257,30355386,1310724,2077698,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:44940351,44940351,39153233,3777365,2890598,1999099,1231424,27361824,877085,1015838,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:44946775,44946775,13777500,231529,211235,412842,310982,12377447,71022,162443,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:44946783,44946783,29508239,630566,378262,250332,794637,26365608,37274,1051560,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:44946805,44946805,15922354,381367,177943,126703,348575,13976437,436447,474882,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:44947721,44947721,25570460,494933,224870,126708,519662,23703224,60046,441017,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:44993463,44993463,12096548,179369,184689,51988,957987,10501635,21942,198938,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:44993498,44993498,12554765,153183,138567,28257,964879,11053369,30517,185993,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:44993501,44993501,15876659,181510,217779,96726,709048,14419791,66446,185359,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:44993510,44993510,35475466,765080,281809,67546,2863886,31019742,107994,369409,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:44993528,44993528,31626714,965241,401386,282047,2333761,26552669,70660,1020950,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:44993536,44993536,42312946,704680,841264,743019,2338856,34895932,1581510,1207685,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:44993633,44993633,31096700,478591,512606,186621,714734,28434611,421518,348019,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:44993668,44993668,28447234,610494,684102,125807,591624,25360780,730498,343929,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:44993978,44993978,67348953,2020318,4514768,875919,2382205,53838587,2181670,1535486,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:44994036,44994036,55393033,3369752,2675294,2009837,1518252,43806226,268925,1744747,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:44994044,44994044,73337658,1346155,3502375,483984,2569445,64444195,14764,976740,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:44994052,44994052,76517743,2135692,3186574,1066130,4267621,64634093,118543,1109090,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:44994290,44994290,51477072,4219396,2538347,455714,1440719,41970909,80109,771878,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:45180059,45180059,32065329,522356,977063,358974,1225924,27715813,452211,812988,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:45180083,45180083,70341242,1033639,1614743,1960340,2851832,60021271,2085861,773556,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:45180091,45180091,67494448,1082287,1017752,1245433,3093112,58044952,1666700,1344212,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:45211345,45211345,50975773,4108893,2480802,1826020,1459076,38818436,0,2282546,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:45211353,45211353,42339290,2980103,1853390,728036,793372,34822250,85082,1077057,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:45211451,45211451,64505366,3976851,2956408,1543909,1586735,52691375,152213,1597875,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:45211469,45211469,14122183,1452025,650529,147815,346377,11249464,27869,248104,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:45211515,45211515,27853501,2740646,1190533,135074,988320,22280090,179040,339798,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:45211582,45211582,37924758,3072758,1219346,707871,1161542,30376414,291120,1095707,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:45211604,45211604,19905015,1497380,1541543,134185,741045,15637797,33264,319801,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:45211744,45211744,29078021,2236308,1151096,206137,943637,22060830,1866453,613560,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:45211761,45211761,43165909,3999166,2846647,449808,1145001,32350008,1025034,1350245,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:45213071,45213071,33147779,680462,1112400,535266,1400352,28442501,543262,433536,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:45214859,45214859,84200308,6868072,5737968,1274937,3050714,63196696,1703172,2368749,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:45215359,45215359,39118788,2792922,938216,436449,1609538,30504093,2143509,694061,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:45234604,45234604,30676186,2745908,1726494,586725,735178,24639560,158844,83477,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:45234621,45234621,19520135,1240198,671917,447807,714189,15807922,274200,363902,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:45234639,45234639,11137743,522572,474105,269796,503782,8773802,261110,332576,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:45234647,45234647,11376593,1065866,629993,318636,431858,8539540,224856,165844,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:45238685,45238685,42091988,3201371,1156684,146379,1280713,35484128,142505,680208,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:45238782,45238782,41535001,728898,1548000,1158804,1418889,35734287,219278,726845,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:45242593,45242593,40829366,621170,1108383,407670,3054123,34423238,839043,375739,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:45242810,45242810,69060995,5488170,4832372,275895,2841153,53319874,651946,1651585,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:45245118,45245118,28409284,259848,828996,665408,1223315,23949217,1123610,358890,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:45246025,45246025,35872268,2921835,1057183,378350,1742485,28994152,204780,573483,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:45246211,45246211,59516154,593939,1808143,481967,2539448,51460413,1889093,743151,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:45248001,45248001,46628193,726845,2177335,603784,2414588,38797010,1183175,725456,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:45248273,45248273,26482184,693862,1444044,545940,1089127,22231641,138254,339316,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:45330221,45330221,37446128,417388,878297,532396,1331623,33172115,181922,932387,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:45333165,45333165,37306689,159586,268842,49853,3155136,33467270,53934,152068,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:45335842,45335842,33914250,450511,879450,271412,1000030,30628636,47580,636631,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:45335851,45335851,40439033,763763,1344365,168960,2236025,35311478,84611,529831,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:45669716,45669716,78640436,5494903,2804105,3905681,1865017,60050229,435230,4085271,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:45671303,45671303,73362319,4907957,1932535,4083363,4096955,56480983,1068590,791936,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:45671311,45671311,77769535,5349037,2234464,2720518,3859028,62423604,128580,1054304,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:45831688,45831688,23931977,1584351,698143,314844,455128,19725214,122439,1031858,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:45845085,45845085,17937561,1768226,524311,45605,1195258,14214389,40578,149194,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:46069771,46069771,46690774,2082184,2516331,64923,1661670,36474367,2289144,1602155,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:46070656,46070656,5594585,448429,209384,1263,247564,4650831,25824,11290,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:46070664,46070664,65703700,4755394,4625518,177620,1792314,51168212,2397961,786681,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:46070729,46070729,10463209,854057,514322,141973,413772,8055584,366980,116521,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:46070753,46070753,65445882,3637408,2589451,127834,1669268,53965474,2246791,1209656,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:46070877,46070877,72401391,5434427,3851161,593997,2005454,57111013,1374960,2030379,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:46070915,46070915,9170995,253344,256972,177038,642954,7353172,290610,196905,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:46071156,46071156,35643383,2115445,1302193,555957,1074110,29408770,60988,1125920,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:46071172,46071172,35840842,570380,760063,1328471,1546616,30991958,256607,386747,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:46071199,46071199,6671295,96252,293326,118857,204011,5748699,0,210150,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:46254277,46254277,12378817,162885,292294,69671,411170,11154448,17811,270538,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:46254323,46254323,61041908,1232630,749807,166333,2530932,55184659,99252,1078295,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:46254331,46254331,12436025,310929,173542,143836,299310,10179878,765086,563444,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:46254552,46254552,32525986,429973,338163,218962,1000911,30072099,146232,319646,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:46270868,46270868,37250872,2768095,891630,281857,812011,31035436,162819,1299024,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:46270876,46270876,36194132,2060026,1690332,452562,505386,28378818,590763,2516245,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:46270906,46270906,66371691,6582318,732438,861686,1642353,55308220,71892,1172784,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:46270914,46270914,42911262,3805408,1867858,1978902,1081302,34024710,119551,33531,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:46270922,46270922,35559049,2957548,1909174,298171,635321,29395682,73176,289977,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:46270931,46270931,77462268,7828106,2286191,1865718,927085,63495225,168726,891217,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:46270949,46270949,34885243,873657,629463,696225,1453338,30669689,100254,462617,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:46270981,46270981,53118872,7051719,971630,1296082,2225510,39285655,1762159,526117,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:46271007,46271007,74779057,6538140,2537179,2313869,1625125,58354739,925272,2484733,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:46271015,46271015,44904828,3449765,1818044,400518,2576528,35861063,88976,709934,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:46271040,46271040,34290644,2419175,983995,796526,1760920,26744572,368248,1217208,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:46271074,46271074,35653303,2720608,1418916,13936,1045863,29587522,233892,632566,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:46271091,46271091,39075187,3044579,2170768,287176,1491905,28637437,677024,2766298,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:46271104,46271104,54903292,7550102,660551,2274746,2127065,39682265,825923,1782640,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:46271139,46271139,25550268,1994204,552424,170637,483848,21527664,342880,478611,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:46271171,46271171,36492885,843064,648923,541822,1104344,31678086,340200,1336446,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:46271180,46271180,64444351,4881308,2150685,1009029,1832063,51379535,1692427,1499304,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:46276327,46276327,65464957,2700514,960381,3568243,3695969,47237076,3535447,3767327,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:46307745,46307745,74319896,4061002,3578144,1931840,2486626,56943089,1674040,3645155,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:46310924,46310924,14960328,311558,208000,201064,543477,12931845,14964,749420,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:46310983,46310983,24219668,542988,165366,101047,406662,22659498,10608,333499,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:46311131,46311131,15546484,584818,50255,82665,352556,14191118,56196,228876,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:46311149,46311149,17767271,323929,210885,113223,304426,16531782,11004,272022,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:46383433,46383433,42450907,2662929,1316707,794945,1252882,34946047,270238,1207159,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:46383506,46383506,71864192,1640391,2112617,1489576,2217993,62255810,1321829,825976,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:46383514,46383514,59734048,1838454,1801407,866007,4749794,48236201,815242,1426943,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:46383719,46383719,3845823,128323,193281,21147,216517,2996716,0,289839,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:46390367,46390367,75851879,10221843,2640035,999842,2711937,56909129,866320,1502773,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:46390375,46390375,49862703,1019318,676613,174289,2858954,44364919,321903,446707,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:46390413,46390413,54169528,6338651,2443140,823447,2009177,41415025,412007,728081,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:46390529,46390529,41718421,3146999,1192616,773931,1017427,33660775,86829,1839844,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:46496921,46496921,54926268,3687954,1791020,685076,1711665,44473795,868795,1707963,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:46744908,46744908,30866906,1872639,1155922,312933,1101127,25667578,369612,387095,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:46744924,46744924,57504497,4166660,1947278,780471,2609167,45638356,1859874,502691,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:46745751,46745751,16747657,329412,797607,63154,691607,14455040,27948,382889,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:46746145,46746145,75022558,5951526,5015455,1019885,3624785,55757792,2001073,1652042,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:46746234,46746234,11937822,1193989,919925,146139,457570,8851004,206520,162675,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:46746480,46746480,24139180,2112945,1509167,239592,1343374,17567299,1226467,140336,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:46746757,46746757,42230543,2842142,1546364,524055,1331549,33718698,871632,1396103,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:46746862,46746862,80717228,4821982,4292663,1978875,3741722,61606448,2330547,1944991,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:46747532,46747532,8395300,888982,629480,169578,311713,6278534,69250,47763,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:46747966,46747966,48625498,706762,1366053,796535,2118350,41615696,389881,1632221,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:46747982,46747982,39663292,1386262,1718931,584623,1197816,33357994,280823,1136843,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:46747991,46747991,103586757,1603320,3961893,1177056,7929325,78577061,5254623,5083479,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:46748016,46748016,63182038,713424,1865572,3287561,1720928,53961256,948184,685113,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:46748059,46748059,66353482,2603396,3642959,550536,1397187,56716508,829154,613742,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:46748067,46748067,21666983,290379,564565,15885,1106404,19079151,214618,395981,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:46748075,46748075,64201255,2568999,1009181,543012,2003102,56166478,905656,1004827,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:46749799,46749799,102879413,1641334,1936311,686125,2122140,95422291,261678,809534,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:46750045,46750045,82044658,2104179,5034995,1086730,2926279,69213099,37726,1641650,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:46750088,46750088,58916354,6903227,1350474,1259311,1923983,44482846,1549470,1447043,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:46750321,46750321,51806483,4577543,1639288,1251567,1679213,41379809,306245,972818,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:46750428,46750428,53044057,3593811,3790811,842024,2204046,41014394,363559,1235412,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:46750461,46750461,59104822,4180846,4332559,275712,1709203,47955337,132452,518713,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:46750495,46750495,12853349,937200,82377,24460,334217,11161054,16092,297949,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:46764593,46764593,44809101,593462,1378232,270549,882147,40932068,32381,720262,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:46764747,46764747,33505772,2348411,1323136,1511828,1157482,25052596,1526984,585335,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:46764968,46764968,11527358,232406,414075,40896,489285,9627734,9599,713363,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:46768491,46768491,41514913,2867751,3164431,296960,1504247,32771225,50738,859561,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
