institution_id,pedagogical_amount,nonpedagogical_amount,oniv_amount,other_amount,operations_amount,investment_amount,bucket_basis,bucket_certainty
school:47792931,22517242,1646088,186550,8408839,0,0,allocated,observed
school:60436093,22431017,1560831,399194,8349163,0,0,allocated,observed
school:60076551,23412864,844891,35107,8441699,0,0,allocated,observed
school:69974012,22313777,1706765,342427,8359148,0,0,allocated,observed
school:61989631,22180142,1841054,334754,8359376,0,0,allocated,observed
school:00601772,22511143,1613604,175673,8395411,0,0,allocated,observed
school:47438487,22411670,1541194,387943,8335597,0,0,allocated,observed
school:49314629,22263695,1633041,416050,8316064,0,0,allocated,observed
school:46771816,22258176,1620444,436603,8309760,0,0,allocated,observed
school:75023024,21991618,1931799,371450,8325349,0,0,allocated,observed
school:75005824,22249062,1647429,407283,8315979,0,0,allocated,observed
school:47610361,22524941,1377719,390764,8318126,0,0,allocated,observed
school:62156748,23296960,862502,36180,8407493,0,0,allocated,observed
school:47922214,22171417,1716643,371946,8313045,0,0,allocated,observed
school:61986038,20365046,2685576,1472427,8021616,0,0,allocated,observed
school:62073176,22199860,1809964,170460,8355419,0,0,allocated,observed
school:47611413,22177723,1620444,452477,8281762,0,0,allocated,observed
school:46773428,22280637,1560831,387745,8296831,0,0,allocated,observed
school:45335842,23240250,861600,35527,8387444,0,0,allocated,observed
school:62237021,23201776,885316,37466,8382308,0,0,allocated,observed
school:75026961,22376217,1432211,407099,8285333,0,0,allocated,observed
school:49459899,22355243,1613604,169617,8341158,0,0,allocated,observed
school:48161063,22354165,1613604,163300,8340784,0,0,allocated,observed
school:70982970,22154947,1620444,419526,8273836,0,0,allocated,observed
school:70988145,22007889,1810851,352484,8288921,0,0,allocated,observed
school:70943168,22003852,1736635,414796,8261690,0,0,allocated,observed
school:70877165,22013644,1800246,305174,8287234,0,0,allocated,observed
school:48897400,22081514,1647429,414044,8257672,0,0,allocated,observed
school:60821221,21481300,2436335,155480,8323337,0,0,allocated,observed
school:48805513,22108231,1595686,438655,8248963,0,0,allocated,observed
school:71008110,21975434,1699212,466489,8238776,0,0,allocated,observed
school:48954004,22146812,1558913,414341,8249592,0,0,allocated,observed
school:47015764,23082700,901596,37793,8346535,0,0,allocated,observed
school:49528351,22109925,1558913,416668,8236755,0,0,allocated,observed
school:46956786,21925966,1788603,329059,8252670,0,0,allocated,observed
school:62032178,22206784,1613604,181718,8289495,0,0,allocated,observed
school:62075942,21926267,1709781,425895,8225344,0,0,allocated,observed
school:43380662,22004887,1687354,343006,8244899,0,0,allocated,observed
school:00856673,22147773,1486703,381211,8224798,0,0,allocated,observed
school:70986002,21843338,1810851,345223,8231658,0,0,allocated,observed
school:60336293,21741969,1942735,289060,8242277,0,0,allocated,observed
school:46271015,21903876,1706765,382361,8216503,0,0,allocated,observed
school:45211345,22025333,1541194,417257,8201151,0,0,allocated,observed
school:43379516,21884460,1647429,430971,8189097,0,0,allocated,observed
school:00558974,22079590,1613604,171600,8245232,0,0,allocated,observed
school:47935928,22604660,1135289,105346,8261502,0,0,allocated,observed
school:68407157,22439184,1297650,107315,8260418,0,0,allocated,observed
school:68403704,22874885,869672,60861,8263106,0,0,allocated,observed
school:49589687,22022153,1613604,179581,8225244,0,0,allocated,observed
school:00583740,21965944,1486703,415126,8161521,0,0,allocated,observed
school:47274611,21781871,1848563,170440,8223391,0,0,allocated,observed
school:00854981,22010257,1613604,175893,8221104,0,0,allocated,observed
school:45211353,21950858,1486703,412179,8156272,0,0,allocated,observed
school:48623008,21922095,1506339,410477,8153095,0,0,allocated,observed
school:47858052,21895655,1541194,387166,8156023,0,0,allocated,observed
school:48161209,21949375,1640148,177360,8209154,0,0,allocated,observed
school:70842582,21882738,1696119,190205,8205443,0,0,allocated,observed
school:75023512,21610391,1877024,304965,8173620,0,0,allocated,observed
school:00638846,18155465,2524688,4078142,7196694,0,0,allocated,observed
school:62073095,21907190,1486703,404092,8141075,0,0,allocated,observed
school:70976481,21875999,1486703,436874,8130220,0,0,allocated,observed
school:64120341,21838035,1541194,406123,8135971,0,0,allocated,observed
school:60884690,19924092,2426054,1787091,7777850,0,0,allocated,observed
school:70698180,21793145,1558913,415642,8126517,0,0,allocated,observed
school:49855255,21788074,1622684,336217,8146944,0,0,allocated,observed
school:60418583,21851005,1486703,405588,8121522,0,0,allocated,observed
school:70981442,21839259,1486703,415746,8117435,0,0,allocated,observed
school:48623679,21875353,1613604,176373,8174157,0,0,allocated,observed
school:60869861,20177394,2454494,1323909,7875897,0,0,allocated,observed
school:70154287,21835445,1486703,390327,8116107,0,0,allocated,observed
school:70988293,21353353,2170549,117999,8186318,0,0,allocated,observed
school:60461811,21775505,1541194,394436,8114211,0,0,allocated,observed
school:70631042,21643432,1723468,317203,8131681,0,0,allocated,observed
school:60884711,21774272,1702740,168400,8170000,0,0,allocated,observed
school:49439324,21801340,1541194,346296,8123201,0,0,allocated,observed
school:15043151,21313777,2166058,157340,8170982,0,0,allocated,observed
school:70882452,21717196,1615322,354403,8119716,0,0,allocated,observed
school:60084286,21559772,1953197,110420,8182514,0,0,allocated,observed
school:70995087,21744108,1602750,329881,8124707,0,0,allocated,observed
school:70987203,21624582,1882103,109659,8180327,0,0,allocated,observed
school:60076046,21864999,1586536,163320,8161134,0,0,allocated,observed
school:60816945,21820325,1613604,179178,8155007,0,0,allocated,observed
school:61955574,22662650,845034,41138,8180674,0,0,allocated,observed
school:48283029,21802553,1432211,404341,8085698,0,0,allocated,observed
school:47813075,21791778,1613604,165140,8145073,0,0,allocated,observed
school:60103345,21764209,1640148,151340,8144717,0,0,allocated,observed
school:00077119,21535120,1856587,156420,8140314,0,0,allocated,observed
school:00583669,21719541,1486703,403661,8075772,0,0,allocated,observed
school:70867917,21631427,1558913,419428,8070238,0,0,allocated,observed
school:48805475,21645952,1541194,405953,8069126,0,0,allocated,observed
school:43462448,21455353,1669814,430348,8047558,0,0,allocated,observed
school:43257089,21615658,1541194,369282,8058585,0,0,allocated,observed
school:47654546,21484945,1620444,428348,8040675,0,0,allocated,observed
school:61100331,21670246,1613604,170731,8102780,0,0,allocated,observed
school:48805271,21592562,1539919,369290,8050104,0,0,allocated,observed
school:62331493,21666645,1613604,149280,8101526,0,0,allocated,observed
school:75031825,21616666,1486703,386674,8039973,0,0,allocated,observed
school:72744448,21515428,1604516,359665,8045740,0,0,allocated,observed
school:69983909,21337056,1819637,309917,8058529,0,0,allocated,observed
school:60337320,21676280,1586536,160540,8095460,0,0,allocated,observed
school:70983399,21429423,1861892,120171,8105377,0,0,allocated,observed
school:00054771,20304832,2027743,1411094,7771736,0,0,allocated,observed
school:48283088,21452541,1662507,351969,8044036,0,0,allocated,observed
school:70988129,21500772,1560831,422586,8025438,0,0,allocated,observed
school:00068713,21293414,1966969,153030,8094613,0,0,allocated,observed
school:14803844,20304002,2132776,1259438,7807999,0,0,allocated,observed
school:46390413,21703446,1366114,402882,8028207,0,0,allocated,observed
school:69561656,21508202,1618670,298287,8048152,0,0,allocated,observed
school:70888141,22455615,860912,36875,8114151,0,0,allocated,observed
school:70870012,22442477,838842,47376,8101899,0,0,allocated,observed
school:70285756,22432827,847258,48036,8101470,0,0,allocated,observed
school:70886075,21326275,1723468,331362,8021310,0,0,allocated,observed
school:75018616,21522074,1486703,375268,8007055,0,0,allocated,observed
school:49328298,21394624,1629987,344762,8012565,0,0,allocated,observed
school:72742127,21550385,1432211,400637,7997943,0,0,allocated,observed
school:65992911,21543073,1432211,391385,7995399,0,0,allocated,observed
school:00602027,20671394,2186017,543740,7954379,0,0,allocated,observed
school:46789987,21436568,1486703,440556,7977299,0,0,allocated,observed
school:60436166,21451242,1486703,398495,7982404,0,0,allocated,observed
school:61989185,22354210,834348,40984,8069619,0,0,allocated,observed
school:70988102,21130024,1835610,328955,7992040,0,0,allocated,observed
school:70984751,21440974,1486703,372196,7978832,0,0,allocated,observed
school:70833672,21274648,1615322,410585,7965710,0,0,allocated,observed
school:61989584,21365701,1486703,439734,7952637,0,0,allocated,observed
school:60116935,21351154,1696395,148580,8020547,0,0,allocated,observed
school:64095151,22308220,816734,33744,8047484,0,0,allocated,observed
school:49180932,21397858,1613604,179980,8007989,0,0,allocated,observed
school:70848947,22268160,844591,39248,8043238,0,0,allocated,observed
school:70984565,21184127,1687354,349922,7959276,0,0,allocated,observed
school:07110596,22256280,838953,41608,8037141,0,0,allocated,observed
school:70933766,21291496,1541194,385668,7945776,0,0,allocated,observed
school:75026643,21266759,1541194,409375,7937168,0,0,allocated,observed
school:70282790,21104235,1736635,345307,7948623,0,0,allocated,observed
school:00830283,21160423,1659791,359478,7941434,0,0,allocated,observed
school:06919448,21323569,1433102,433134,7919322,0,0,allocated,observed
school:48846856,21208584,1541194,389712,7916923,0,0,allocated,observed
school:47558458,21281776,1613604,170719,7967592,0,0,allocated,observed
school:65639626,21339725,1377719,391906,7905670,0,0,allocated,observed
school:70976473,21131003,1558913,424274,7896091,0,0,allocated,observed
school:71001620,21111765,1609995,331782,7907173,0,0,allocated,observed
school:71008446,21067870,1629987,357833,7898855,0,0,allocated,observed
school:47443936,21562850,1299432,131143,7956074,0,0,allocated,observed
school:70995656,21001833,1706765,335357,7902592,0,0,allocated,observed
school:70938318,21034051,1684704,321010,7906127,0,0,allocated,observed
school:60103329,20895131,1940766,161526,7946892,0,0,allocated,observed
school:62331221,21064126,1558913,426352,7872817,0,0,allocated,observed
school:68974639,21196624,1432211,397364,7874834,0,0,allocated,observed
school:68334257,21208898,1432211,378346,7879106,0,0,allocated,observed
school:14450909,21071658,1729676,157560,7934864,0,0,allocated,observed
school:60611260,20876893,1816987,299180,7897470,0,0,allocated,observed
school:47515597,20951103,1633041,425869,7859282,0,0,allocated,observed
school:70989711,21016817,1576415,397375,7862444,0,0,allocated,observed
school:47813148,20954356,1810096,159620,7922030,0,0,allocated,observed
school:48895288,21154425,1432211,393388,7860149,0,0,allocated,observed
school:60444916,21132570,1613604,174973,7915669,0,0,allocated,observed
school:17285241,21981304,850363,42418,7945420,0,0,allocated,observed
school:61716693,21077280,1613604,176707,7896428,0,0,allocated,observed
school:00072982,21324201,1386106,139088,7903187,0,0,allocated,observed
school:48380156,21947643,838632,35580,7929624,0,0,allocated,observed
school:60252766,21007659,1723738,102600,7910526,0,0,allocated,observed
school:64201139,21079425,1432211,379538,7834049,0,0,allocated,observed
school:47487267,21073135,1432211,384626,7831860,0,0,allocated,observed
school:62331574,20662620,1997740,169120,7885806,0,0,allocated,observed
school:70913528,20996941,1486703,396253,7824308,0,0,allocated,observed
school:72744189,20888415,1673183,271580,7851436,0,0,allocated,observed
school:63831431,20898128,1619038,326367,7835974,0,0,allocated,observed
school:70987955,20878651,1629987,329380,7833006,0,0,allocated,observed
school:46773720,20897193,1718567,183953,7870285,0,0,allocated,observed
school:75028972,20649490,1874374,303454,7838305,0,0,allocated,observed
school:44225997,20964478,1486703,398134,7813011,0,0,allocated,observed
school:69172382,20757489,1748934,314055,7832235,0,0,allocated,observed
school:71012117,20737395,1754237,331582,7827088,0,0,allocated,observed
school:75029375,20687055,1797596,326468,7824659,0,0,allocated,observed
school:66741335,21586705,1076057,81884,7886642,0,0,allocated,observed
school:48895393,20982247,1613604,169225,7863357,0,0,allocated,observed
school:60884762,20970089,1613604,171305,7859125,0,0,allocated,observed
school:48954381,20783007,1646529,366059,7805478,0,0,allocated,observed
school:70098506,21843791,821196,34337,7887416,0,0,allocated,observed
school:61894354,20953083,1626745,148120,7857780,0,0,allocated,observed
school:65081765,21835162,827607,34396,7886644,0,0,allocated,observed
school:47922346,20966301,1432211,387595,7794682,0,0,allocated,observed
school:61742902,20937112,1613604,170894,7847649,0,0,allocated,observed
school:62156586,21815722,819813,37661,7877166,0,0,allocated,observed
school:62540041,20918277,1613604,171118,7841095,0,0,allocated,observed
school:70154520,20897234,1486703,363038,7789610,0,0,allocated,observed
school:46254552,21798703,823516,34632,7872532,0,0,allocated,observed
school:00498815,20542004,2009530,123104,7847933,0,0,allocated,observed
school:63831449,21026172,1341762,370130,7784041,0,0,allocated,observed
school:49558820,20702424,1706765,304534,7798398,0,0,allocated,observed
school:69172552,20892878,1432211,409207,7769131,0,0,allocated,observed
school:70983011,20925901,1458866,315387,7789899,0,0,allocated,observed
school:60158387,20899429,1432211,386191,7771410,0,0,allocated,observed
school:75034824,20740663,1541194,430267,7754087,0,0,allocated,observed
school:70981957,20722512,1558913,413291,7753936,0,0,allocated,observed
school:00848310,20835902,1486703,357430,7768266,0,0,allocated,observed
school:70640076,20846743,1525975,281906,7785706,0,0,allocated,observed
school:48847682,20733127,1541194,406676,7751463,0,0,allocated,observed
school:70971137,20768240,1552608,339661,7767655,0,0,allocated,observed
school:48133035,21283544,1156087,167550,7808991,0,0,allocated,observed
school:75029120,20565777,1794768,257921,7781469,0,0,allocated,observed
school:00848875,20292541,2153621,137800,7811265,0,0,allocated,observed
school:00601349,20796643,1613604,168321,7798765,0,0,allocated,observed
school:70987181,20760274,1486703,383553,7741948,0,0,allocated,observed
school:00639338,21676957,815424,34167,7827349,0,0,allocated,observed
school:71000011,20533722,1734826,324628,7749454,0,0,allocated,observed
school:62859129,20696203,1575212,318000,7750452,0,0,allocated,observed
school:62331566,20376529,2015700,154340,7792495,0,0,allocated,observed
school:64327981,21118848,1287019,133725,7797242,0,0,allocated,observed
school:00843032,19704952,2709857,110735,7800353,0,0,allocated,observed
school:46773363,20738769,1486703,362749,7734465,0,0,allocated,observed
school:62032348,20742207,1613604,179178,7779822,0,0,allocated,observed
school:60064790,20786004,1586536,155720,7785644,0,0,allocated,observed
school:47259477,20652756,1541194,390712,7723495,0,0,allocated,observed
school:71007997,20683665,1541194,341668,7734251,0,0,allocated,observed
school:71009949,20668104,1508951,394530,7717616,0,0,allocated,observed
school:75005557,20591919,1620620,338871,7729963,0,0,allocated,observed
school:71008047,20592680,1558913,420918,7708754,0,0,allocated,observed
school:47813482,21102511,1225304,176214,7770079,0,0,allocated,observed
school:70984794,20704863,1486703,353960,7722665,0,0,allocated,observed
school:70937605,20672293,1486703,396593,7711331,0,0,allocated,observed
school:62348264,20901514,1337998,287440,7739350,0,0,allocated,observed
school:46271171,20620694,1541194,356545,7712337,0,0,allocated,observed
school:70872490,20684387,1486703,342017,7715539,0,0,allocated,observed
school:75003872,20466468,1723468,308688,7722097,0,0,allocated,observed
school:70919453,20721383,1432211,348105,7709451,0,0,allocated,observed
school:00583391,20640683,1486703,373643,7700330,0,0,allocated,observed
school:46787496,20530984,1671448,267307,7726446,0,0,allocated,observed
school:70876240,20669933,1432211,400637,7691546,0,0,allocated,observed
school:63830167,21549378,821768,34461,7785158,0,0,allocated,observed
school:71294996,20658904,1502597,314420,7712202,0,0,allocated,observed
school:00601756,20657664,1613604,162618,7750402,0,0,allocated,observed
school:62072951,20590983,1557258,302607,7707587,0,0,allocated,observed
school:70995079,20363493,1770940,294971,7702782,0,0,allocated,observed
school:00639516,19891308,1997551,620704,7617323,0,0,allocated,observed
school:49458876,20557064,1486703,400934,7671231,0,0,allocated,observed
school:71001379,20618604,1432211,385489,7673683,0,0,allocated,observed
school:62073591,20653353,1432211,336428,7685777,0,0,allocated,observed
school:75024039,20607317,1432211,397008,7669755,0,0,allocated,observed
school:62934309,20509716,1541194,355207,7673717,0,0,allocated,observed
school:61342637,20359216,1832610,150440,7722755,0,0,allocated,observed
school:61903116,20440068,1635411,305553,7682267,0,0,allocated,observed
school:62331647,21454172,797810,32927,7743690,0,0,allocated,observed
school:70879150,20542256,1432211,402232,7647115,0,0,allocated,observed
school:48511111,20619289,1377719,364936,7654959,0,0,allocated,observed
school:72744090,20367828,1615322,378594,7650137,0,0,allocated,observed
school:70983003,20587844,1377719,345819,7644016,0,0,allocated,observed
school:61894648,20583922,1408851,293340,7653485,0,0,allocated,observed
school:48161241,20344623,1560831,403327,7623098,0,0,allocated,observed
school:00069574,20044017,1810758,470040,7605462,0,0,allocated,observed
school:70996814,20313632,1618854,356262,7632505,0,0,allocated,observed
school:75026937,20270170,1729507,243769,7655888,0,0,allocated,observed
school:70902461,20459681,1432211,379434,7618378,0,0,allocated,observed
school:60680369,20426706,1613604,170963,7670028,0,0,allocated,observed
school:21551189,21318474,808546,48882,7700203,0,0,allocated,observed
school:70986851,20441779,1432211,379192,7612149,0,0,allocated,observed
school:70932310,20283721,1617972,337423,7621789,0,0,allocated,observed
school:61234176,20373356,1506339,361338,7614134,0,0,allocated,observed
school:00583642,20359658,1564906,280969,7629749,0,0,allocated,observed
school:64627519,20451221,1432211,329861,7615434,0,0,allocated,observed
school:75016737,20278250,1610576,313339,7617311,0,0,allocated,observed
school:49589725,20663002,1323105,122343,7651165,0,0,allocated,observed
school:46746757,20428366,1377719,358869,7588518,0,0,allocated,observed
school:70993092,20348176,1432211,390629,7579575,0,0,allocated,observed
school:75028981,20288811,1544022,295435,7597826,0,0,allocated,observed
school:62208870,20368139,1562087,156300,7631718,0,0,allocated,observed
school:60816848,20402701,1546579,121883,7638350,0,0,allocated,observed
school:75029324,20124501,1649340,350067,7577296,0,0,allocated,observed
school:49314670,20279398,1613604,175388,7618765,0,0,allocated,observed
school:00583693,20328180,1432211,346642,7572616,0,0,allocated,observed
school:71294465,20268863,1512652,309764,7579967,0,0,allocated,observed
school:72743131,20200792,1576787,289550,7578598,0,0,allocated,observed
school:75027119,20385374,1377719,306543,7573556,0,0,allocated,observed
school:00400963,21164179,786520,35850,7638843,0,0,allocated,observed
school:70943923,20023454,1615322,408702,7530294,0,0,allocated,observed
school:75027071,19855054,1996844,102921,7604461,0,0,allocated,observed
school:71008080,20059288,1558913,410637,7523134,0,0,allocated,observed
school:70958149,19931015,1762024,298742,7549177,0,0,allocated,observed
school:00601977,20627632,1206321,107266,7598216,0,0,allocated,observed
school:48161101,20166086,1613604,177053,7579332,0,0,allocated,observed
school:48665967,20147283,1613604,173536,7572789,0,0,allocated,observed
school:47858311,20131794,1486703,359093,7523237,0,0,allocated,observed
school:75031523,20170154,1432211,364902,7517623,0,0,allocated,observed
school:70924546,20177070,1432211,350732,7520030,0,0,allocated,observed
school:60341807,19967256,1669504,307077,7529593,0,0,allocated,observed
school:60447354,20058246,1560126,331046,7523194,0,0,allocated,observed
school:00854760,20028961,1591991,277069,7524092,0,0,allocated,observed
school:61985953,20436964,1274161,135288,7555471,0,0,allocated,observed
school:46270949,19932843,1558913,425106,7479132,0,0,allocated,observed
school:72741791,19892167,1680073,302485,7507139,0,0,allocated,observed
school:72048905,20291418,1429477,100397,7558872,0,0,allocated,observed
school:60341742,20976123,782665,38347,7572058,0,0,allocated,observed
school:00857742,20056777,1432211,397634,7478168,0,0,allocated,observed
school:70987025,19938845,1609995,301184,7498996,0,0,allocated,observed
school:72743191,19885143,1580467,402555,7470032,0,0,allocated,observed
school:60611057,20049959,1432211,369076,7475795,0,0,allocated,observed
school:62331248,20047263,1432211,368019,7474857,0,0,allocated,observed
school:61716413,20639263,1026413,107316,7539655,0,0,allocated,observed
school:70871035,19800346,1659857,358106,7468151,0,0,allocated,observed
school:61989967,19896548,1541194,382133,7460334,0,0,allocated,observed
school:75050081,18430966,2324462,1290549,7222889,0,0,allocated,observed
school:60157046,19996293,1432211,368374,7457119,0,0,allocated,observed
school:70990654,19902163,1486703,417422,7443326,0,0,allocated,observed
school:70928622,19862935,1541194,379085,7448637,0,0,allocated,observed
school:60802651,19993452,1432211,347447,7456131,0,0,allocated,observed
school:70993114,19687985,1917542,103659,7518723,0,0,allocated,observed
school:00832430,20846271,802655,35017,7533826,0,0,allocated,observed
school:64627501,19905918,1486703,335840,7444632,0,0,allocated,observed
school:70631778,19932347,1432211,373053,7434867,0,0,allocated,observed
school:61357537,19827000,1555859,318002,7441235,0,0,allocated,observed
school:67440690,20796153,784556,38549,7510087,0,0,allocated,observed
school:70259941,19554335,1943081,144720,7481101,0,0,allocated,observed
school:70631018,19913349,1399780,385390,7416969,0,0,allocated,observed
school:48683906,19861933,1613604,163994,7473487,0,0,allocated,observed
school:49777645,20182948,1318760,119527,7482594,0,0,allocated,observed
school:47443669,19889193,1432211,353499,7419849,0,0,allocated,observed
school:70987211,19858904,1432211,376213,7409308,0,0,allocated,observed
school:00851906,20780198,761748,34597,7496597,0,0,allocated,observed
school:47922061,19517577,1953197,104660,7471830,0,0,allocated,observed
school:45238685,19662916,1666119,287608,7422504,0,0,allocated,observed
school:48159786,19794028,1432211,400040,7386731,0,0,allocated,observed
school:61385093,20714956,775049,35609,7478522,0,0,allocated,observed
school:70436304,20735573,749661,36765,7476861,0,0,allocated,observed
school:70155771,19649123,1560831,405936,7381064,0,0,allocated,observed
school:71294554,19897253,1291006,430261,7373515,0,0,allocated,observed
school:46270868,19761462,1512652,313839,7403392,0,0,allocated,observed
school:48510661,19795675,1432211,367346,7387304,0,0,allocated,observed
school:75000041,19772513,1432211,392117,7379244,0,0,allocated,observed
school:70108145,19784201,1426237,368786,7381232,0,0,allocated,observed
school:60461853,19684576,1533798,353399,7383994,0,0,allocated,observed
school:64627896,19864892,1381251,310522,7393657,0,0,allocated,observed
school:70839000,20129124,1225304,164027,7431341,0,0,allocated,observed
school:43257399,19685815,1486703,395175,7368036,0,0,allocated,observed
school:00852252,19694823,1486703,374260,7371171,0,0,allocated,observed
school:75019485,19775356,1366114,388194,7357232,0,0,allocated,observed
school:70987122,19490297,1726118,284316,7383312,0,0,allocated,observed
school:64627918,19728639,1432211,346333,7363976,0,0,allocated,observed
school:48895466,19671831,1613604,172225,7407331,0,0,allocated,observed
school:62209485,19705050,1535502,223277,7391713,0,0,allocated,observed
school:60418427,19836822,1451731,146847,7408417,0,0,allocated,observed
school:46773274,19664120,1432211,403366,7341523,0,0,allocated,observed
school:61384992,19747227,1508640,146604,7397042,0,0,allocated,observed
school:48133906,19701173,1377719,380409,7335454,0,0,allocated,observed
school:47184477,20547659,781069,32708,7422397,0,0,allocated,observed
school:47487275,19651876,1432211,357339,7337262,0,0,allocated,observed
school:46383433,19648323,1432211,356039,7336025,0,0,allocated,observed
school:70845964,19820959,1435275,114351,7397169,0,0,allocated,observed
school:00854824,19636606,1481863,290092,7349228,0,0,allocated,observed
school:64125874,19601517,1486703,330485,7338700,0,0,allocated,observed
school:70946906,19751768,1370897,278988,7350688,0,0,allocated,observed
school:00582671,19612848,1432211,372918,7323681,0,0,allocated,observed
school:68407289,20506620,785718,36799,7409733,0,0,allocated,observed
school:46790039,19774269,1408156,184763,7371484,0,0,allocated,observed
school:70941718,19720863,1320478,359612,7322386,0,0,allocated,observed
school:00845060,19482300,1753599,91100,7390093,0,0,allocated,observed
school:61989223,20512155,756831,37446,7401607,0,0,allocated,observed
school:00854697,19580710,1451847,348034,7319330,0,0,allocated,observed
school:75022702,19587962,1432211,359151,7315020,0,0,allocated,observed
school:47324287,19538702,1457058,359071,7306525,0,0,allocated,observed
school:62331205,19512908,1613604,166697,7352026,0,0,allocated,observed
school:70878854,19546756,1433977,357460,7301295,0,0,allocated,observed
school:73740641,19380946,1624013,324030,7309726,0,0,allocated,observed
school:75005271,19498725,1486703,341004,7302929,0,0,allocated,observed
school:67008381,19515076,1479119,294890,7305980,0,0,allocated,observed
school:61985571,19439943,1486703,384657,7282472,0,0,allocated,observed
school:67673368,20431174,756507,31251,7373313,0,0,allocated,observed
school:60460041,20436486,747633,30866,7372073,0,0,allocated,observed
school:75022001,19421806,1591991,257371,7312801,0,0,allocated,observed
school:60084375,20373982,798006,36926,7367852,0,0,allocated,observed
school:00857858,19637177,1320478,324344,7293264,0,0,allocated,observed
school:70879940,19473404,1433102,344134,7275464,0,0,allocated,observed
school:70933901,19298744,1615322,328288,7278095,0,0,allocated,observed
school:49316834,19417257,1486703,340123,7274578,0,0,allocated,observed
school:43751270,20354645,770237,35356,7351459,0,0,allocated,observed
school:47515767,19447426,1433102,358840,7266423,0,0,allocated,observed
school:49314653,19410069,1613604,153190,7316238,0,0,allocated,observed
school:70995826,19360258,1486703,384784,7254743,0,0,allocated,observed
school:48805289,19460967,1452515,294408,7277892,0,0,allocated,observed
school:70996067,19344548,1552608,313838,7272211,0,0,allocated,observed
school:62073281,19349574,1577836,270753,7282739,0,0,allocated,observed
school:61716464,19880240,1159675,98991,7321890,0,0,allocated,observed
school:70641862,19377347,1432211,398337,7241727,0,0,allocated,observed
school:61384224,19375479,1432211,358460,7241076,0,0,allocated,observed
school:70839841,19343152,1616551,141830,7293977,0,0,allocated,observed
school:71008098,19354634,1432211,371564,7233822,0,0,allocated,observed
school:70942633,19253452,1591991,287507,7254214,0,0,allocated,observed
school:44555229,19308952,1486703,351289,7236888,0,0,allocated,observed
school:63696487,19324458,1432211,359553,7223321,0,0,allocated,observed
school:44993528,20236374,760730,32416,7306992,0,0,allocated,observed
school:71007628,19242040,1506339,337080,7220436,0,0,allocated,observed
school:70933774,19325676,1437509,302859,7225589,0,0,allocated,observed
school:63458730,18971615,1904565,133880,7264911,0,0,allocated,observed
school:60610239,19354236,1377719,311441,7214721,0,0,allocated,observed
school:70982597,19138996,1622684,266352,7225065,0,0,allocated,observed
school:75022672,19173748,1575212,277566,7220638,0,0,allocated,observed
school:72742399,19286957,1461910,272548,7220606,0,0,allocated,observed
school:44946783,20137146,757838,40997,7271455,0,0,allocated,observed
school:70891656,19231704,1478959,281319,7207311,0,0,allocated,observed
school:47701412,19348665,1364368,276448,7208135,0,0,allocated,observed
school:61387312,20063169,787676,36766,7256094,0,0,allocated,observed
school:61386278,18928009,1828052,152300,7223110,0,0,allocated,observed
school:75015013,19031380,1580467,344357,7172922,0,0,allocated,observed
school:70979049,19122425,1524030,278537,7184967,0,0,allocated,observed
school:00843547,17366055,2017792,1975856,6745578,0,0,allocated,observed
school:71009868,19183286,1377719,379003,7155230,0,0,allocated,observed
school:49558862,19101008,1486703,336543,7164523,0,0,allocated,observed
school:70987165,19114183,1483716,322190,7168069,0,0,allocated,observed
school:48512664,18996657,1591885,334006,7164812,0,0,allocated,observed
school:60611049,19085749,1488469,338168,7159828,0,0,allocated,observed
school:70259861,19086791,1613604,158596,7203738,0,0,allocated,observed
school:70981698,19133391,1491207,250894,7177360,0,0,allocated,observed
school:70838771,19206556,1515565,105305,7211298,0,0,allocated,observed
school:72085142,20004728,769779,32631,7229528,0,0,allocated,observed
school:49745280,19037286,1486703,367587,7142348,0,0,allocated,observed
school:70840261,18114900,2520247,198991,7181031,0,0,allocated,observed
school:21327891,19195788,1320478,355719,7139661,0,0,allocated,observed
school:00839639,19994022,755842,31897,7220953,0,0,allocated,observed
school:70877068,18916704,1607926,335144,7142571,0,0,allocated,observed
school:60061880,18482093,2195918,112240,7195948,0,0,allocated,observed
school:00852783,19055132,1486703,283822,7148558,0,0,allocated,observed
school:70978336,18932552,1553247,350366,7129058,0,0,allocated,observed
school:70942692,18970315,1506339,339812,7125876,0,0,allocated,observed
school:48705721,19139735,1320478,358533,7120154,0,0,allocated,observed
school:61100277,18068489,2143390,693147,7033734,0,0,allocated,observed
school:00668079,16741852,2083646,2559645,6551273,0,0,allocated,observed
school:00852066,19148577,1320478,293478,7123232,0,0,allocated,observed
school:70989061,19013041,1432211,315099,7114948,0,0,allocated,observed
school:70978387,18943702,1486703,333504,7109781,0,0,allocated,observed
school:00857611,19052536,1377719,333368,7109729,0,0,allocated,observed
school:70995753,18947193,1517863,270339,7121840,0,0,allocated,observed
school:71005081,18913096,1512652,302120,7108160,0,0,allocated,observed
school:00100307,17854797,1877932,1216611,6866989,0,0,allocated,observed
school:70640700,19287859,1253595,119879,7148426,0,0,allocated,observed
school:66359180,18908451,1486703,316584,7097514,0,0,allocated,observed
school:00852333,19864431,735590,36501,7168807,0,0,allocated,observed
school:70877017,18926335,1432211,353582,7084774,0,0,allocated,observed
school:00601357,19138822,1363236,145797,7134717,0,0,allocated,observed
